stazione,data,Sb,Sb_flag,As,As_flag,Cd,Cd_flag,Cr,Cr_flag,Fe,Fe_flag,Mn,Mn_flag,Hg,Hg_flag,Ni,Ni_flag,Pb,Pb_flag,Cu,Cu_flag,Se,Se_flag,Tl,Tl_flag,V,V_flag,Zn,Zn_flag
foscolo,29/08/2017 15:54:00,3.8,0,1.3,0,0.9,0,53.1,0,189.4,0,5.6,0,0.1,1,1.8,0,7.9,0,6.8,0,1.1,0,0.5,1,1.2,0,58.5,0
foscolo,30/08/2017 15:54:00,5.7,0,3.8,0,6,0,57.3,0,185.8,0,8.4,0,0.1,1,1.6,0,11.3,0,7.8,0,3.3,0,0.5,1,1.9,0,52.1,0
foscolo,31/08/2017 09:01:00,21.8,0,9.4,0,46.5,0,54.7,0,190.6,0,4.7,0,0.1,1,3,0,14.5,0,9.3,0,14,0,0.5,1,4.2,0,37.1,0
foscolo,01/09/2017 09:01:00,13.8,0,1.6,0,13.2,0,50.7,0,136,0,3.2,0,0.1,1,1.2,0,5.2,0,3.9,0,3.3,0,0.5,1,1.3,0,19.2,0
foscolo,02/09/2017 09:01:00,7,0,1.4,0,0.9,0,53.7,0,77.9,0,2.9,0,0.1,1,1.2,0,3.8,0,4,0,0.5,1,0.5,1,0.5,1,23.2,0
foscolo,03/09/2017 09:01:00,8.4,0,0.5,1,2.6,0,59.5,0,42.3,0,1,0,0.1,1,0.5,1,3.6,0,2.4,0,1.8,0,0.5,1,0.5,1,51.9,0
foscolo,04/09/2017 09:01:00,24.8,0,3.3,0,5.7,0,61.2,0,125.6,0,3.9,0,0.1,1,2,0,12.2,0,9.6,0,4,0,0.5,1,1.1,0,108,0
foscolo,05/09/2017 09:01:00,16.6,0,1.6,0,3,0,55.4,0,126.4,0,7.3,0,0.1,1,1.9,0,8.9,0,8.8,0,1.8,0,0.5,1,2.3,0,71,0
foscolo,06/09/2017 09:01:00,6.7,0,2.3,0,8.7,0,55,0,114.3,0,5.7,0,0.1,1,2.2,0,35.2,0,18.3,0,3.6,0,0.5,1,3,0,167,0
foscolo,07/09/2017 08:44:00,12.1,0,3.3,0,1.2,0,51,0,73.8,0,2.6,0,0.1,1,1.7,0,23.2,0,4.4,0,0.5,1,0.5,1,1.6,0,23,0
foscolo,08/09/2017 08:44:00,25.7,0,2.4,0,13.1,0,49.2,0,78.5,0,2.8,0,0.1,1,1.1,0,11,0,4.6,0,2.4,0,0.5,1,0.5,1,21.7,0
foscolo,09/09/2017 08:44:00,4.4,0,2.3,0,1.5,0,53.3,0,116.4,0,4.7,0,0.1,1,2.1,0,9.3,0,6.7,0,0.5,1,0.5,1,1.4,0,31.8,0
foscolo,10/09/2017 08:44:00,6.3,0,2.2,0,1,0,54.5,0,35,0,1,0,0.1,1,0.5,1,11.5,0,2.6,0,0.5,1,0.5,1,0.5,1,15.4,0
foscolo,11/09/2017 08:44:00,10.4,0,1.8,0,11.1,0,49.2,0,135.2,0,3.8,0,0.1,1,1.3,0,21.3,0,9,0,5.9,0,0.5,1,1.1,0,55,0
foscolo,12/09/2017 08:44:00,8,0,1.4,0,6,0,57.2,0,103.6,0,2.9,0,0.1,1,1.2,0,5.3,0,5.5,0,5.9,0,0.5,1,0.5,1,32.9,0
foscolo,13/09/2017 08:44:00,7.8,0,7.8,0,182.8,0,58.3,0,95.5,0,4,0,0.1,1,2,0,33.4,0,6.2,0,71.6,0,0.5,1,1.4,0,72.2,0
foscolo,14/09/2017 08:54:00,10.9,0,3.4,0,7.8,0,63.9,0,159.7,0,11,0,0.1,1,2,0,20.8,0,14.6,0,2.4,0,0.5,1,1.5,0,49.8,0
foscolo,15/09/2017 08:54:00,7,0,1.2,0,13.8,0,47.7,0,66.4,0,3.4,0,0.1,1,1.2,0,14.8,0,5.1,0,11.5,0,0.5,1,0.5,1,24.4,0
foscolo,16/09/2017 08:54:00,1.3,0,1.6,0,6.9,0,41.6,0,15.1,0,3.2,0,0.1,1,1,0,12.3,0,7.2,0,0.5,1,0.5,1,0.5,1,36.5,0
foscolo,17/09/2017 08:54:00,3.5,0,1.3,0,1.8,0,45.1,0,22.7,0,3.7,0,0.1,1,2,0,15.7,0,11,0,1.9,0,0.5,1,1.1,0,70.4,0
foscolo,18/09/2017 08:54:00,17.9,0,2,0,6.6,0,64.3,0,132,0,5.8,0,0.1,1,1.7,0,12.1,0,7.4,0,1.9,0,0.5,1,0.5,1,72.8,0
foscolo,19/09/2017 08:54:00,13.5,0,0.5,1,4.1,0,63.6,0,171.6,0,4.5,0,0.1,1,1.2,0,20.8,0,10.7,0,1.8,0,0.5,1,0.5,1,60.3,0
foscolo,20/09/2017 08:54:00,18.8,0,12,0,38.3,0,60,0,161.6,0,23.9,0,0.1,1,2.1,0,1011.4,0,17.2,0,15.2,0,0.5,1,0.5,1,290.6,0
foscolo,21/09/2017 08:55:00,9.7,0,22.7,0,613.4,0,67.6,0,135.2,0,9.1,0,0.1,1,2.3,0,1026.6,0,10.6,0,166.2,0,0.5,1,1.3,0,271.6,0
foscolo,22/09/2017 08:55:00,12.8,0,2.4,0,12.8,0,61.7,0,201.6,0,18.7,0,0.1,1,2.2,0,45.6,0,14.9,0,6.4,0,0.5,1,1.9,0,49,0
foscolo,23/09/2017 08:55:00,5.1,0,1.8,0,1.6,0,60.2,0,243.3,0,7.1,0,0.1,1,2.6,0,7.7,0,11.3,0,1.5,0,0.5,1,2.9,0,38.2,0
foscolo,24/09/2017 08:55:00,4.3,0,0.5,1,1.8,0,59,0,109.3,0,2.9,0,0.1,1,1.4,0,4.8,0,6.9,0,1.1,0,0.5,1,1.4,0,24.2,0
foscolo,25/09/2017 08:55:00,12.3,0,1.9,0,2.7,0,58.2,0,102.9,0,5.5,0,0.2,0,1.4,0,16,0,9.7,0,0.5,1,0.5,1,0.5,1,34.2,0
foscolo,26/09/2017 08:55:00,4,0,1.8,0,2.5,0,53.2,0,61.7,0,6.1,0,0.1,1,2.2,0,8.2,0,10.7,0,1.1,0,0.5,1,0.5,1,40.1,0
foscolo,27/09/2017 15:39:00,10.2,0,1.4,0,6.1,0,51.3,0,165.3,0,19.7,0,0.1,1,2.8,0,37.9,0,7,0,5.1,0,0.5,1,0.5,1,56.1,0
foscolo,28/09/2017 15:39:00,19,0,1.4,0,1.1,0,48.9,0,318.6,0,11.1,0,0.1,1,3.1,0,10.3,0,6.3,0,1.6,0,0.5,1,0.5,1,35.1,0
foscolo,29/09/2017 15:39:00,42.2,0,6.6,0,6.2,0,54.6,0,380.3,0,11.8,0,0.1,1,2.3,0,28.8,0,7.1,0,2.8,0,0.5,1,0.5,1,62.5,0
foscolo,30/09/2017 15:39:00,7.6,0,1.1,0,1,0,46.3,0,223.9,0,9.6,0,0.1,1,3.4,0,6.4,0,4.9,0,0.5,1,0.5,1,0.5,1,28.6,0
foscolo,01/10/2017 15:39:00,10.7,0,1.2,0,0.9,0,51.6,0,307.7,0,7.7,0,0.1,1,2.8,0,7.9,0,6.2,0,0.5,1,0.5,1,0.5,1,23.9,0
foscolo,02/10/2017 15:39:00,12.2,0,3.2,0,14.8,0,55.2,0,260.7,0,11.7,0,0.1,1,2.9,0,152.9,0,8.8,0,3.7,0,0.5,1,1.9,0,105.3,0
foscolo,03/10/2017 15:39:00,8.9,0,1.9,0,8.9,0,49.4,0,228.6,0,12.6,0,0.1,1,3,0,23,0,13.4,0,2.7,0,0.5,1,2,0,68.1,0
foscolo,04/10/2017 15:39:00,5.4,0,5.1,0,9.2,0,43.2,0,160.8,0,9.2,0,0.1,1,2.8,0,98.3,0,9.2,0,2.9,0,0.5,1,1.5,0,106,0
foscolo,05/10/2017 11:59:00,14.3,0,7.1,0,532.7,0,56.1,0,418,0,26.7,0,0.1,1,7.1,0,461.9,0,31.1,0,321.2,0,0.5,1,5.8,0,229.3,0
foscolo,06/10/2017 11:59:00,28.7,0,4.2,0,152.3,0,53,0,171,0,15.3,0,0.1,1,3.8,0,97.3,0,15.2,0,63.4,0,0.5,1,1.8,0,152.2,0
foscolo,07/10/2017 11:59:00,9.8,0,2.8,0,18,0,25.4,0,613.7,0,28.9,0,0.1,1,47.5,0,26,0,16.9,0,8.1,0,0.5,1,1.1,0,63.3,0
foscolo,08/10/2017 11:59:00,6.6,0,3.6,0,60.5,0,4.1,0,182.9,0,6.3,0,0.1,1,2.5,0,10.1,0,9.4,0,24.7,0,0.5,1,1.4,0,65.3,0
foscolo,09/10/2017 11:59:00,5.8,0,1.7,0,167.3,0,5.3,0,166.6,0,5.8,0,0.1,1,2.5,0,10.8,0,7.8,0,40,0,0.5,1,2,0,47.5,0
foscolo,10/10/2017 11:59:00,17.5,0,12.7,0,1176.6,0,6.6,0,216.5,0,8.8,0,0.1,1,2.9,0,46.3,0,14.1,0,539.6,0,0.5,1,3.3,0,99.6,0
foscolo,11/10/2017 11:59:00,12,0,4.3,0,543.7,0,6.7,0,220.6,0,11.6,0,0.1,1,3,0,52.7,0,10.5,0,238.9,0,0.5,1,4.5,0,72.3,0
foscolo,12/10/2017 10:24:00,3.9,0,8.2,0,484.9,0,7.3,0,136,0,6.7,0,0.1,1,4.1,0,82.4,0,12.6,0,248.9,0,0.5,1,4.5,0,68.2,0
foscolo,13/10/2017 10:24:00,6.1,0,7,0,583.3,0,6.4,0,157.1,0,5.2,0,0.1,1,4.4,0,11.2,0,8.5,0,200.4,0,0.5,1,7.3,0,56.2,0
foscolo,14/10/2017 10:24:00,20.8,0,4.4,0,29.6,0,6.4,0,190.2,0,7.9,0,0.1,1,6,0,14.9,0,11.8,0,10.3,0,0.5,1,7.7,0,61,0
foscolo,15/10/2017 10:24:00,8.5,0,8.1,0,33.2,0,6.8,0,237.2,0,7.1,0,0.1,1,7.1,0,106.1,0,15.4,0,15.6,0,0.5,1,12.5,0,64.5,0
foscolo,16/10/2017 10:24:00,15.1,0,11.5,0,1094.3,0,14.1,0,383.3,0,18.3,0,0.1,1,8,0,395.1,0,19.1,0,329.7,0,0.5,1,10.2,0,118.6,0
foscolo,17/10/2017 10:24:00,3.7,0,12.9,0,1538.9,0,6.6,0,86,0,7.8,0,0.1,1,4.9,0,508.2,0,10.5,0,263.5,0,0.5,1,9.9,0,85.6,0
foscolo,18/10/2017 10:24:00,7,0,8.3,0,273.9,0,5.6,0,257.5,0,10,0,0.1,1,4.3,0,32.1,0,17.6,0,93.5,0,0.5,1,6.1,0,67,0
foscolo,19/10/2017 10:32:00,5.1,0,1.4,0,4.4,0,6.9,0,378.7,0,14.4,0,0.1,1,3.7,0,13.9,0,16.2,0,4.6,0,0.5,1,4,0,73.8,0
foscolo,20/10/2017 10:32:00,11,0,5.3,0,209.4,0,7.9,0,436.6,0,14.4,0,0.1,1,3.5,0,14.3,0,17.2,0,198.6,0,0.5,1,2.6,0,71.2,0
foscolo,21/10/2017 10:32:00,13.5,0,2.3,0,23.8,0,5.8,0,426.7,0,13.2,0,0.1,1,3.9,0,13.5,0,17.6,0,18.3,0,0.5,1,2.7,0,65.4,0
foscolo,22/10/2017 10:32:00,7.9,0,1,0,0.9,0,3.1,0,167.3,0,6,0,0.1,1,1.7,0,6.7,0,7.2,0,0.5,1,0.5,1,1.4,0,40.6,0
foscolo,23/10/2017 10:32:00,27.7,0,5.1,0,290.3,0,4.6,0,201.3,0,11,0,0.1,1,3.3,0,72.9,0,14.5,0,131.5,0,0.5,1,5.9,0,140.8,0
foscolo,24/10/2017 10:32:00,24.5,0,8.4,0,37.6,0,5.2,0,370.1,0,13,0,0.1,1,2.7,0,34,0,20.8,0,15.5,0,0.5,1,2.2,0,77.4,0
foscolo,25/10/2017 10:32:00,13.6,0,2.8,0,8.9,0,4.2,0,246.5,0,9.3,0,0.1,1,2.3,0,116.4,0,14.2,0,6.7,0,0.5,1,1.7,0,71.9,0
foscolo,26/10/2017 09:51:00,26.6,0,11.1,0,54.3,0,9.1,0,519.4,0,17.8,0,0.1,1,3.7,0,339.6,0,28.9,0,23.7,0,0.5,1,3.1,0,156.8,0
foscolo,27/10/2017 09:51:00,34.9,0,4.4,0,23.5,0,8.6,0,607.3,0,22.5,0,0.1,1,4.4,0,34.4,0,28.1,0,15.3,0,0.5,1,2,0,100.8,0
foscolo,28/10/2017 09:51:00,35.3,0,5,0,11,0,7.9,0,734.9,0,20.2,0,0.1,1,4.3,0,25.3,0,26.1,0,5.2,0,0.5,1,3.8,0,117.8,0
foscolo,29/10/2017 09:51:00,15.1,0,1.8,0,195.2,0,4.6,0,375.3,0,10.6,0,0.1,1,2.4,0,17.1,0,17.4,0,58.4,0,0.5,1,1.9,0,81.2,0
foscolo,30/10/2017 09:51:00,71.5,0,1.8,0,26.4,0,3.7,0,155.4,0,6.4,0,0.1,1,3.2,0,14.5,0,11.9,0,5.4,0,0.5,1,1.1,0,40.2,0
foscolo,31/10/2017 09:51:00,30.2,0,2.1,0,1.9,0,4.4,0,257.2,0,8.9,0,0.1,1,3.5,0,6.9,0,10.4,0,1.2,0,0.5,1,0.5,1,41.6,0
foscolo,01/11/2017 09:51:00,7.4,0,4.4,0,77.8,0,4.1,0,223.8,0,7.3,0,0.1,1,2.3,0,59,0,22.8,0,4.5,0,0.5,1,3,0,118,0
foscolo,02/11/2017 09:50:00,28.9,0,1.7,0,3.4,0,5.1,0,540,0,25.8,0,0.1,1,3,0,23.1,0,23.9,0,2.1,0,0.5,1,2.7,0,94.6,0
foscolo,03/11/2017 09:50:00,12.4,0,4.6,0,52.2,0,4.8,0,387.5,0,13.6,0,0.1,1,3.3,0,21.7,0,20.6,0,15.5,0,0.5,1,3.6,0,67.3,0
foscolo,04/11/2017 09:50:00,18.8,0,5.1,0,7.5,0,6.9,0,479.1,0,15.5,0,0.1,1,5.6,0,15.2,0,19.4,0,7.7,0,0.5,1,2.5,0,72.7,0
foscolo,05/11/2017 09:50:00,23.7,0,5,0,59.5,0,5.7,0,110.2,0,4.1,0,0.1,1,2.1,0,260.4,0,91.8,0,10.7,0,0.5,1,2.7,0,588.8,0
foscolo,06/11/2017 09:50:00,52.7,0,0.5,1,2.7,0,2.3,0,45.4,0,2,0,0.1,1,0.5,1,12.4,0,19.7,0,1.8,0,0.5,1,0.5,1,29.8,0
foscolo,07/11/2017 09:50:00,23.7,0,0.5,1,1.4,0,1.7,0,52.2,0,2.4,0,0.1,1,0.5,1,13.9,0,12.6,0,1.1,0,0.5,1,0.5,1,18.2,0
foscolo,08/11/2017 09:50:00,11.5,0,2,0,46.6,0,4.4,0,217.7,0,9.4,0,0.1,1,2.3,0,41.6,0,15.3,0,20.8,0,0.5,1,1.9,0,58.6,0
foscolo,09/11/2017 12:09:00,31.7,0,0.5,1,1.8,0,3.5,0,136.2,0,5.5,0,0.1,1,1.2,0,15.6,0,9.3,0,1.5,0,0.5,1,0.5,1,31.4,0
foscolo,10/11/2017 12:09:00,36.6,0,6.8,0,58.2,0,4.6,0,162.3,0,7.3,0,0.1,1,1.6,0,72.3,0,10.2,0,35.3,0,0.5,1,0.5,1,65.2,0
foscolo,11/11/2017 12:09:00,9.2,0,2.7,0,8.7,0,5.6,0,341.9,0,14.7,0,0.1,1,2.7,0,39.9,0,29.2,0,5.9,0,0.5,1,1,0,114.9,0
foscolo,12/11/2017 12:09:00,13.7,0,1.7,0,9.9,0,4.1,0,147.3,0,7,0,0.1,1,1.6,0,21.2,0,14.5,0,4.6,0,0.5,1,1.1,0,53.4,0
foscolo,13/11/2017 12:09:00,40,0,1.1,0,91.7,0,2.7,0,35.8,0,1.4,0,0.1,1,0.5,1,83.8,0,4.5,0,96.3,0,0.5,1,0.5,1,23.4,0
foscolo,14/11/2017 12:09:00,24.3,0,0.5,1,57.9,0,3.2,0,107.2,0,4.4,0,0.1,1,2.2,0,9.4,0,10.2,0,34.5,0,0.5,1,0.5,1,30.4,0
foscolo,15/11/2017 12:09:00,24,0,1.5,0,124,0,3.1,0,138.8,0,6.1,0,0.1,1,2.2,0,26.7,0,6.6,0,106,0,0.5,1,0.5,1,37.7,0
foscolo,16/11/2017 09:31:00,81.8,0,2.4,0,150.1,0,4.5,0,198.5,0,7.9,0,0.1,1,2.1,0,16.4,0,9.1,0,146.7,0,0.5,1,0.5,1,44.5,0
foscolo,17/11/2017 09:31:00,23.5,0,1.3,0,13.1,0,4.7,0,272.7,0,9.1,0,0.1,1,1.9,0,10.4,0,13.5,0,11.4,0,0.5,1,0.5,1,42.8,0
foscolo,18/11/2017 09:31:00,12.2,0,4.2,0,4.2,0,4.3,0,260.5,0,9,0,0.1,1,1.7,0,7.9,0,12.9,0,6.1,0,0.5,1,0.5,1,58,0
foscolo,19/11/2017 09:31:00,11.7,0,1.4,0,4.2,0,4.8,0,336.8,0,11.3,0,0.1,1,1.8,0,39.3,0,19.3,0,3.6,0,0.5,1,0.5,1,126.7,0
foscolo,23/11/2017 11:06:00,25.7,0,6,0,27.4,0,8.5,0,607.8,0,25,0,0.1,1,4.4,0,33.1,0,26.7,0,10.3,0,0.5,1,2.3,0,170.4,0
foscolo,24/11/2017 11:06:00,22,0,5.3,0,224.7,0,10.3,0,659.8,0,25.8,0,0.1,1,4.8,0,83.1,0,30.6,0,63.4,0,0.5,1,3.1,0,130.2,0
foscolo,25/11/2017 11:06:00,13.3,0,2.3,0,100.2,0,5.7,0,453.4,0,17.7,0,0.1,1,3.2,0,25.9,0,22,0,81,0,0.5,1,2,0,93.2,0
foscolo,26/11/2017 11:06:00,13.3,0,1.2,0,1.3,0,1.9,0,83.1,0,3.1,0,0.1,1,0.5,1,8.6,0,7.9,0,0.5,1,0.5,1,0.5,1,26.3,0
foscolo,27/11/2017 11:06:00,16.7,0,4.4,0,37.3,0,3.9,0,243.5,0,9.3,0,0.1,1,2.9,0,27,0,17.2,0,8,0,0.5,1,3.5,0,80.5,0
foscolo,28/11/2017 11:06:00,15,0,3.8,0,1.5,0,6.3,0,359.6,0,17.1,0,0.1,1,3.3,0,14.4,0,16.5,0,1.6,0,0.5,1,0.5,1,76.8,0
foscolo,29/11/2017 11:06:00,17.2,0,0.5,1,1.4,0,3.3,0,185.6,0,7.6,0,0.1,1,1.6,0,7.7,0,11.1,0,1.4,0,0.5,1,0.5,1,39.7,0
foscolo,30/11/2017,32.7,0,2.6,0,4.4,0,5.8,0,317.8,0,13.3,0,0.1,1,2.8,0,138.2,0,17.6,0,2.2,0,0.5,1,1.6,0,97.4,0
foscolo,01/12/2017,17,0,0.5,1,0.8,0,2.8,0,130.9,0,5.8,0,0.1,1,1.3,0,9.2,0,8.7,0,2.5,0,0.5,1,0.5,1,30.2,0
foscolo,02/12/2017,16.1,0,1.3,0,13.9,0,2.4,0,87,0,4.5,0,0.1,1,2,0,5.8,0,7.3,0,6.3,0,0.5,1,0.5,1,21.2,0
foscolo,03/12/2017,14.2,0,1.1,0,4.6,0,2.4,0,91.3,0,3.7,0,0.1,1,2.9,0,5,0,17.5,0,3.7,0,0.5,1,0.5,1,29.1,0
foscolo,04/12/2017,23.5,0,3.3,0,5.9,0,4.4,0,263.6,0,12.2,0,0.1,1,2.4,0,16,0,12.8,0,2.1,0,0.5,1,0.5,1,68.5,0
foscolo,05/12/2017,19.1,0,9.9,0,9.2,0,6.8,0,701.5,0,29.2,0,0.1,1,3.5,0,23.2,0,33,0,5.2,0,0.5,1,1.8,0,115.9,0
foscolo,06/12/2017,29.1,0,8.1,0,53,0,13,0,938.5,0,45.9,0,0.1,1,7.1,0,54.4,0,39.3,0,15.2,0,0.5,1,2,0,258.9,0
foscolo,07/12/2017,12.9,0,5.9,0,16.2,0,7.8,0,411.5,0,22.9,0,0.1,1,4.8,0,32.9,0,29.6,0,6.1,0,0.5,1,3.4,0,140.9,0
foscolo,08/12/2017,11.3,0,1.4,0,1.8,0,5,0,334.7,0,14,0,0.1,1,2.8,0,16.7,0,17.3,0,2.1,0,0.5,1,1.6,0,74.8,0
foscolo,09/12/2017,6.9,0,2,0,1.2,0,3.1,0,164.6,0,5.4,0,0.1,1,5.5,0,12.5,0,13,0,1.1,0,0.5,1,0.5,1,61.3,0
foscolo,10/12/2017,11,0,1.2,0,1,0,3.2,0,152.2,0,6,0,0.1,1,1.2,0,11.7,0,9.4,0,0.5,1,0.5,1,0.5,1,45.5,0
foscolo,11/12/2017,31.2,0,6.3,0,49.2,0,7.1,0,67.1,0,6.5,0,0.1,1,1.8,0,2484.5,0,11.7,0,19,0,0.5,1,0.5,1,122.9,0
foscolo,12/12/2017,18.3,0,4.3,0,118.2,0,6.6,0,203.2,0,7.4,0,0.1,1,2,0,519.6,0,17.7,0,58.2,0,0.5,1,1.1,0,98,0
foscolo,13/12/2017,14.8,0,5.6,0,18.7,0,10.3,0,640.5,0,30,0,0.1,1,5.8,0,27.5,0,32.5,0,14.1,0,0.5,1,3.1,0,186,0
foscolo,14/12/2017,17.7,0,2.5,0,37.9,0,7,0,262,0,12.5,0,0.1,1,4,0,33,0,19,0,14.6,0,0.5,1,0.5,1,103.6,0
foscolo,15/12/2017,44.2,0,5.3,0,10,0,9.6,0,505.7,0,19.6,0,0.1,1,3.8,0,27,0,26.9,0,5.1,0,0.5,1,1.8,0,115.3,0
foscolo,16/12/2017,7.2,0,0.5,1,2,0,2.6,0,104.1,0,3.3,0,0.1,1,0.5,1,4.2,0,7,0,0.5,1,0.5,1,0.5,1,18.5,0
foscolo,17/12/2017,22,0,2.3,0,1.1,0,2.5,0,149.8,0,3.8,0,0.1,1,1.7,0,7,0,13.3,0,1.1,0,0.5,1,0.5,1,39.5,0
foscolo,18/12/2017,11.9,0,0.5,1,11.4,0,4.5,0,182.6,0,8.1,0,0.1,1,2.9,0,9.1,0,11.1,0,6.8,0,0.5,1,0.5,1,53.4,0
foscolo,19/12/2017,10,0,3.4,0,31.8,0,6.4,0,437.7,0,16.2,0,0.1,1,2.7,0,62.2,0,19,0,2.3,0,0.5,1,0.5,1,85.5,0
foscolo,20/12/2017,2.5,0,2.4,0,1,0,5.4,0,429.2,0,14.2,0,0.1,1,2.8,0,15.6,0,27,0,0.5,1,0.5,1,1.3,0,65.2,0
foscolo,21/12/2017,6.8,0,4.1,0,3.8,0,7.8,0,439.2,0,16.9,0,0.1,1,3.4,0,73.3,0,24.7,0,2.8,0,0.5,1,2,0,77.2,0
foscolo,22/12/2017,8.9,0,6.9,0,41.4,0,11.1,0,801.2,0,31.7,0,0.1,1,6.3,0,43.4,0,47,0,15.2,0,0.5,1,2.8,0,180.5,0
foscolo,23/12/2017,8,0,2.2,0,1.4,0,12,0,956.5,0,40,0,0.1,1,5.8,0,56.2,0,58.6,0,1.4,0,0.5,1,2,0,250,0
foscolo,30/12/2017,2.3,0,1.1,0,1.2,0,2.6,0,202,0,4.4,0,0.1,1,0.5,1,9.1,0,13.7,0,1,0,0.5,1,0.5,1,31.5,0
foscolo,31/12/2017,3.5,0,1.2,0,1.2,0,3.7,0,247.8,0,5.2,0,0.1,1,1.4,0,12.5,0,34.3,0,0.5,1,0.5,1,0.5,1,45.7,0
foscolo,01/07/2016,6.4,0,1.3,0,48.7,0,58.7,0,118.8,0,2.5,1,0.5,1,1,1,18.9,0,5.8,0,11.8,0,2.5,1,2.5,1,25,1
foscolo,02/07/2016,9.8,0,3.9,0,366.5,0,56.4,0,152.9,0,2.5,1,0.5,1,3.5,0,45.7,0,12.2,0,14.2,0,2.5,1,7.2,0,80.4,0
foscolo,03/07/2016,12.4,0,0.5,1,0.8,0,2.8,0,153.8,0,2.5,1,0.5,1,1,1,5.2,0,6.3,0,0.5,1,2.5,1,2.5,1,25,1
foscolo,04/07/2016,6.9,0,2,0,1.5,0,3.6,0,116.6,0,2.5,1,0.5,1,1,1,10.1,0,9.2,0,0.5,1,2.5,1,2.5,1,25,1
foscolo,05/07/2016,2.1,0,11,0,1988.9,0,5.5,0,103,0,10.7,0,0.5,1,1,1,617.3,0,15,0,1105.6,0,2.5,1,2.5,1,95.7,0
foscolo,06/07/2016,5.9,0,20.4,0,3122.1,0,62.3,0,109.6,0,11.8,0,0.5,1,2.7,0,779.4,0,7.6,0,2092.1,0,2.5,1,2.5,1,110.4,0
foscolo,07/07/2016,38.2,0,31.1,0,1596.1,0,64.2,0,100.6,0,7.9,0,0.5,1,1,1,695.7,0,19.3,0,1087.2,0,2.5,1,2.5,1,322.3,0
foscolo,08/07/2016,11.1,0,26.5,0,454.1,0,67.4,0,110.3,0,2.5,1,0.5,1,2.4,0,147.3,0,14.3,0,79.3,0,2.5,1,2.5,1,102.7,0
foscolo,09/07/2016,12.2,0,15.6,0,58,0,60.8,0,171.5,0,2.5,1,0.5,1,4.3,0,73.3,0,11.1,0,15.6,0,2.5,1,8.3,0,62.4,0
foscolo,10/07/2016,39.2,0,13.5,0,2224,0,65.8,0,209.5,0,6.6,0,0.5,1,2.7,0,931.9,0,20.3,0,1646.2,0,2.5,1,2.5,1,160.8,0
foscolo,11/07/2016,55.2,0,30.8,0,5464.1,0,78.6,0,258.4,0,7.2,0,0.5,1,3.6,0,1517.7,0,28.4,0,966.7,0,2.5,1,5.6,0,446.2,0
foscolo,12/07/2016,16.4,0,4.6,0,1553.1,0,9.8,0,301.2,0,6.7,0,0.5,1,3.7,0,393.2,0,15.3,0,357.5,0,2.5,1,6,0,101.2,0
foscolo,13/07/2016,4.3,0,3.5,0,143.9,0,10.3,0,276,0,10.4,0,0.5,1,2.8,0,107,0,16.7,0,27.1,0,2.5,1,2.5,1,52.4,0
foscolo,14/07/2016,17.6,0,3.3,0,187,0,69.7,0,187.1,0,6.4,0,0.5,1,1,1,75.6,0,14.7,0,19.8,0,2.5,1,2.5,1,25,1
foscolo,15/07/2016,6.5,0,2.7,0,32.3,0,55,0,50,1,5.3,0,0.5,1,1,1,11.3,0,8.8,0,5.6,0,2.5,1,2.5,1,25,1
foscolo,16/07/2016,7.4,0,3.9,0,10,0,67,0,172.8,0,6.4,0,0.5,1,1,1,33,0,11.1,0,4.4,0,2.5,1,2.5,1,25,1
foscolo,17/07/2016,7.1,0,9.6,0,768.8,0,67.6,0,142.1,0,13.5,0,0.5,1,2.3,0,1105.8,0,11.3,0,96.6,0,2.5,1,2.5,1,153,0
foscolo,18/07/2016,24.3,0,6.7,0,88.6,0,64.6,0,164.8,0,10.5,0,0.5,1,2.8,0,64.9,0,14.2,0,59.1,0,2.5,1,2.5,1,73.7,0
foscolo,19/07/2016,59.9,0,10.6,0,3700.2,0,69.8,0,155.6,0,7.1,0,0.5,1,3.1,0,125.4,0,25.9,0,1592.8,0,2.5,1,2.5,1,727.7,0
foscolo,20/07/2016,15.1,0,3.5,0,463.1,0,63,0,118.6,0,7.5,0,0.5,1,3.3,0,159.6,0,106.1,0,190.6,0,2.5,1,6.2,0,91.6,0
foscolo,21/07/2016,15.2,0,5.1,0,481.4,0,64.2,0,145.9,0,2.5,1,0.5,1,3.6,0,100,0,8.8,0,255.4,0,2.5,1,6.1,0,94.3,0
foscolo,22/07/2016,12.4,0,4.1,0,115.3,0,66,0,169.4,0,2.5,1,0.5,1,4,0,20.2,0,8.9,0,32.1,0,2.5,1,7.5,0,77.1,0
foscolo,23/07/2016,3.9,0,0.5,1,1.4,0,61.8,0,340.6,0,9.5,0,0.5,1,2.9,0,7.1,0,13.5,0,1.4,0,2.5,1,2.5,1,25,1
foscolo,24/07/2016,5.1,0,1.6,0,4.5,0,63.1,0,559.8,0,13.1,0,0.5,1,3.8,0,9.4,0,15.8,0,8.8,0,2.5,1,2.5,1,90.7,0
foscolo,25/07/2016,5.7,0,1.4,0,12.8,0,59.5,0,456.1,0,11.5,0,0.5,1,1,1,8.3,0,15.6,0,4.4,0,2.5,1,2.5,1,53.9,0
foscolo,26/07/2016,5.6,0,2.1,0,74.7,0,50.3,0,201.4,0,6.2,0,0.5,1,1,1,8.7,0,9.4,0,9.4,0,2.5,1,2.5,1,188.8,0
