 Timeseries at CALMET gridpoint (          25 ,          25 )
 YEAR MONTH DAY HOUR  SEC YEAR MONTH DAY HOUR  SEC      WS        WD        PG         U*        Lmo       W*    Prec.Rate Mix.Hgt  
                                                       (m/s)     (deg)     class     (m/s)      (m)     (cm/s)    (mm/hr)     (m)   
                                                     Layer 1   Layer 1   Layer
 2019    1   5   16     0 2019    1   5   17     0      1.20     65.21      3.00      0.09     16.96      0.00      0.00     50.84
 2019    1   5   17     0 2019    1   5   18     0      0.48     72.22      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   5   18     0 2019    1   5   19     0      0.59     92.57      6.00      0.05     23.68      0.00      0.00     50.00
 2019    1   5   19     0 2019    1   5   20     0      1.05    228.68      6.00      0.08     16.95      0.00      0.00     50.19
 2019    1   5   20     0 2019    1   5   21     0      0.52    231.42      6.00      0.05     30.10      0.00      0.00     50.00
 2019    1   5   21     0 2019    1   5   22     0      1.04    104.29      6.00      0.08     16.95      0.00      0.00     50.59
 2019    1   5   22     0 2019    1   5   23     0      0.46     83.40      6.00      0.05     32.58      0.00      0.00     50.00
 2019    1   5   23     0 2019    1   6    0     0      0.94    221.05      6.00      0.07     16.95      0.00      0.00     50.18
 2019    1   6    0     0 2019    1   6    1     0      0.72    176.07      6.00      0.05     16.95      0.00      0.00     50.00
 2019    1   6    1     0 2019    1   6    2     0      1.67     89.45      6.00      0.12     16.95      0.00      0.00     55.20
 2019    1   6    2     0 2019    1   6    3     0      1.13    139.48      6.00      0.08     16.95      0.00      0.00     50.46
 2019    1   6    3     0 2019    1   6    4     0      1.00    191.49      6.00      0.07     16.95      0.00      0.00     50.09
 2019    1   6    4     0 2019    1   6    5     0      1.28     85.44      6.00      0.09     16.95      0.00      0.00     51.58
 2019    1   6    5     0 2019    1   6    6     0      1.42     66.62      6.00      0.10     16.95      0.00      0.00     53.26
 2019    1   6    6     0 2019    1   6    7     0      1.06     62.97      6.00      0.08     16.95      0.00      0.00     51.24
 2019    1   6    7     0 2019    1   6    8     0      1.38    104.15      6.00      0.10     16.95      0.00      0.00     55.34
 2019    1   6    8     0 2019    1   6    9     0      0.11     87.11      3.00      0.05     32.58      0.00      0.00     50.00
 2019    1   6    9     0 2019    1   6   10     0      2.08    319.99      4.00      0.32   -132.46     40.69      0.00    271.26
 2019    1   6   10     0 2019    1   6   11     0      1.49    325.17      2.00      0.27    -32.04     65.88      0.00    241.47
 2019    1   6   11     0 2019    1   6   12     0      1.09    304.95      2.00      0.22    -12.95     80.60      0.00    276.70
 2019    1   6   12     0 2019    1   6   13     0      0.44     43.13      2.00      0.14     -1.65     88.74      0.00    348.91
 2019    1   6   13     0 2019    1   6   14     0      0.60    191.69      2.00      0.16     -3.66     87.71      0.00    386.68
 2019    1   6   14     0 2019    1   6   15     0      1.78    249.93      2.00      0.30    -56.93     78.82      0.00    431.08
 2019    1   6   15     0 2019    1   6   16     0      1.47    279.30      3.00      0.23   -133.72     45.02      0.00    408.42
 2019    1   6   16     0 2019    1   6   17     0      1.33    342.46      3.00      0.10     16.95      0.00      0.00     51.47
 2019    1   6   17     0 2019    1   6   18     0      2.15     51.78      6.00      0.21     36.70      0.00      0.00     81.93
 2019    1   6   18     0 2019    1   6   19     0      2.47     61.01      6.00      0.28     65.47      0.00      0.00    119.02
 2019    1   6   19     0 2019    1   6   20     0      2.19     55.74      6.00      0.22     40.20      0.00      0.00     87.57
 2019    1   6   20     0 2019    1   6   21     0      2.38     58.37      6.00      0.26     56.91      0.00      0.00    123.91
 2019    1   6   21     0 2019    1   6   22     0      2.45     48.99      6.00      0.28     63.37      0.00      0.00    129.09
 2019    1   6   22     0 2019    1   6   23     0      2.27     45.84      6.00      0.24     47.51      0.00      0.00     96.78
 2019    1   6   23     0 2019    1   7    0     0      1.78     49.09      6.00      0.13     16.95      0.00      0.00     55.47
 2019    1   7    0     0 2019    1   7    1     0      0.91    114.12      6.00      0.07     16.95      0.00      0.00     50.00
 2019    1   7    1     0 2019    1   7    2     0      1.97     47.94      6.00      0.14     16.96      0.00      0.00     65.99
