data,recettore,stima,valore
2017-11-10,marco,misure,260.2
2017-11-10,serenella,misure,2.3
2017-11-11,foscolo,base,1.4105163333333333
2017-11-11,marco,base,1.1999904291666668
2017-11-11,serenella,base,0.24183546604166664
2017-11-11,foscolo,bdnpr,3.7582957308333333
2017-11-11,marco,bdnpr,1.1430467783333333
2017-11-11,serenella,bdnpr,0.20262455596833334
2017-11-11,foscolo,misure,8.7
2017-11-11,marco,misure,10.4
2017-11-11,serenella,misure,2.4
2017-11-12,foscolo,base,0.3708891458333333
2017-11-12,marco,base,1.4463375141666668
2017-11-12,serenella,base,0.0027812136475
2017-11-12,foscolo,bdnpr,0.2968886333333334
2017-11-12,marco,bdnpr,2.0115066666666666
2017-11-12,serenella,bdnpr,0.0023618444458333335
2017-11-12,foscolo,misure,9.9
2017-11-12,marco,misure,458.8
2017-11-12,serenella,misure,1.7
2017-11-13,foscolo,base,0.04781822916666667
2017-11-13,marco,base,0.8069350875
2017-11-13,serenella,base,0.015135825835
2017-11-13,foscolo,bdnpr,0.050327206579166665
2017-11-13,marco,bdnpr,0.6765106958333333
2017-11-13,serenella,bdnpr,0.011775153300833334
2017-11-13,foscolo,misure,91.7
2017-11-13,marco,misure,63.3
2017-11-13,serenella,misure,35.1
2017-11-14,foscolo,base,0.12142395
2017-11-14,marco,base,2.0453074516666665
2017-11-14,serenella,base,0.119278909
2017-11-14,foscolo,bdnpr,0.23033817916666666
2017-11-14,marco,bdnpr,1.8391115750000002
2017-11-14,serenella,bdnpr,0.11999618579166667
2017-11-14,foscolo,misure,57.9
2017-11-14,marco,misure,687.1
2017-11-14,serenella,misure,0.1
2017-11-15,foscolo,base,0.06453417208333333
2017-11-15,marco,base,0.7414972166666667
2017-11-15,serenella,base,0.08390718375
2017-11-15,foscolo,bdnpr,0.07001587458333333
2017-11-15,marco,bdnpr,0.888271991125
2017-11-15,serenella,bdnpr,0.11450428583333333
2017-11-15,foscolo,misure,124
2017-11-15,marco,misure,2146.6
2017-11-15,serenella,misure,12.4
2017-11-16,foscolo,base,0.17401235833333334
2017-11-16,marco,base,0.44425807208333334
2017-11-16,serenella,base,0.03251008291666667
2017-11-16,foscolo,bdnpr,0.15401019583333334
2017-11-16,marco,bdnpr,0.41947876125
2017-11-16,serenella,bdnpr,0.019959819583333337
2017-11-16,foscolo,misure,150.1
2017-11-16,marco,misure,275.2
2017-11-16,serenella,misure,0.4
2017-11-17,foscolo,base,0.13419192729166668
2017-11-17,marco,base,0.8520109095833334
2017-11-17,serenella,base,0.025700103833333335
2017-11-17,foscolo,bdnpr,0.11947378579166668
2017-11-17,marco,bdnpr,1.7766744458333332
2017-11-17,serenella,bdnpr,0.027142645833333333
2017-11-17,foscolo,misure,13.1
2017-11-17,marco,misure,323.1
2017-11-17,serenella,misure,0.8
2017-11-18,foscolo,base,0.10227058041666667
2017-11-18,marco,base,1.1316980416666669
2017-11-18,serenella,base,0.004557799859166667
2017-11-18,foscolo,bdnpr,0.08842557875
2017-11-18,marco,bdnpr,2.0960993374999997
2017-11-18,serenella,bdnpr,0.0032792078366666666
2017-11-18,foscolo,misure,4.2
2017-11-18,marco,misure,16.1
2017-11-18,serenella,misure,0.3
2017-11-19,foscolo,base,0.6172343171666667
2017-11-19,marco,base,1.2701655566666665
2017-11-19,serenella,base,0.049468361645833334
2017-11-19,foscolo,bdnpr,0.7384738733333334
2017-11-19,marco,bdnpr,1.6940607666666667
2017-11-19,serenella,bdnpr,0.021983651962500003
2017-11-19,foscolo,misure,4.2
2017-11-19,marco,misure,37.6
2017-11-19,serenella,misure,0.8
2017-11-20,foscolo,base,0.18011839166666668
2017-11-20,marco,base,1.0442458916666668
2017-11-20,serenella,base,0.28293561682083335
2017-11-20,foscolo,bdnpr,0.12853141666666668
2017-11-20,marco,bdnpr,1.60176575
2017-11-20,serenella,bdnpr,0.23804504909166668
2017-11-20,foscolo,misure,NA
2017-11-20,marco,misure,247.5
2017-11-20,serenella,misure,3.6
2017-11-21,foscolo,base,1.4309183366291667
2017-11-21,marco,base,0.5322967645833334
2017-11-21,serenella,base,0.07510958167691667
2017-11-21,foscolo,bdnpr,7.660730391666667
2017-11-21,marco,bdnpr,0.7027758483333334
2017-11-21,serenella,bdnpr,0.06207774658333333
2017-11-21,foscolo,misure,NA
2017-11-21,marco,misure,62.1
2017-11-21,serenella,misure,1.2
2017-11-22,foscolo,base,0.7907464933333334
2017-11-22,marco,base,1.1635297833333333
2017-11-22,serenella,base,0.25340368333333335
2017-11-22,foscolo,bdnpr,0.6570442708333334
2017-11-22,marco,bdnpr,1.8997928375
2017-11-22,serenella,bdnpr,0.21928711744958332
2017-11-22,foscolo,misure,NA
2017-11-22,marco,misure,24.9
2017-11-22,serenella,misure,13.6
2017-11-23,foscolo,base,1.022304125
2017-11-23,marco,base,0.6886268960908334
2017-11-23,serenella,base,0.24468340500833333
2017-11-23,foscolo,bdnpr,1.358289011
2017-11-23,marco,bdnpr,0.5785433055416667
2017-11-23,serenella,bdnpr,0.38983957708333333
2017-11-23,foscolo,misure,27.4
2017-11-23,marco,misure,121.1
2017-11-23,serenella,misure,23.3
2017-11-24,foscolo,base,1.2946965458333335
2017-11-24,marco,base,0.5404023066250001
2017-11-24,serenella,base,0.057708934583333336
2017-11-24,foscolo,bdnpr,2.7936467125
2017-11-24,marco,bdnpr,0.418255220325
2017-11-24,serenella,bdnpr,0.04768589208333333
2017-11-24,foscolo,misure,224.7
2017-11-24,marco,misure,142.4
2017-11-24,serenella,misure,0.8
2017-11-25,foscolo,base,0.4575192666666667
2017-11-25,marco,base,2.410697458333333
2017-11-25,serenella,base,7.464898975e-4
2017-11-25,foscolo,bdnpr,0.22425033333333336
2017-11-25,marco,bdnpr,2.9470123416666665
2017-11-25,serenella,bdnpr,6.506799495833333e-4
2017-11-25,foscolo,misure,100.2
2017-11-25,marco,misure,58.1
2017-11-25,serenella,misure,0.7
2017-11-26,foscolo,base,0.10005353708333334
2017-11-26,marco,base,0.5645533125000001
2017-11-26,serenella,base,0.094817059875
2017-11-26,foscolo,bdnpr,0.09589493791666666
2017-11-26,marco,bdnpr,1.082261025
2017-11-26,serenella,bdnpr,0.10437502170833333
2017-11-26,foscolo,misure,1.3
2017-11-26,marco,misure,123.4
2017-11-26,serenella,misure,0.3
2017-11-27,foscolo,base,0.8480861541666667
2017-11-27,marco,base,0.3685924791666667
2017-11-27,serenella,base,0.013662511835
2017-11-27,foscolo,bdnpr,1.6005727875
2017-11-27,marco,bdnpr,1.6653170124999999
2017-11-27,serenella,bdnpr,0.010543383530416667
2017-11-27,foscolo,misure,37.3
2017-11-27,marco,misure,26.5
2017-11-27,serenella,misure,3.3
2017-11-28,foscolo,base,0.06632048333333333
2017-11-28,marco,base,1.9429286005791666
2017-11-28,serenella,base,0.007664625
2017-11-28,foscolo,bdnpr,0.03277370941666667
2017-11-28,marco,bdnpr,4.921404458083334
2017-11-28,serenella,bdnpr,0.006918704166666667
2017-11-28,foscolo,misure,1.5
2017-11-28,marco,misure,485.3
2017-11-28,serenella,misure,0.8
2017-11-29,foscolo,base,0.4494758758333333
2017-11-29,marco,base,0.8785769366666667
2017-11-29,serenella,base,9.186470833333333e-6
2017-11-29,foscolo,bdnpr,0.22097539804166666
2017-11-29,marco,bdnpr,0.8815639145833334
2017-11-29,serenella,bdnpr,4.872054166666667e-6
2017-11-29,foscolo,misure,1.4
2017-11-29,marco,misure,405.2
2017-11-29,serenella,misure,0.2
2017-11-30,foscolo,base,0.18513041529166668
2017-11-30,marco,base,0.21933701454166665
2017-11-30,serenella,base,0.0018844429166666667
2017-11-30,foscolo,bdnpr,0.09702225041666666
2017-11-30,marco,bdnpr,0.22426983333333333
2017-11-30,serenella,bdnpr,5.4043875e-4
2017-11-30,foscolo,misure,4.4
2017-11-30,marco,misure,44.4
2017-11-30,serenella,misure,1.3
2017-12-01,foscolo,base,0.045264208333333326
2017-12-01,marco,base,0.39872204166666664
2017-12-01,serenella,base,0.014794016275
2017-12-01,foscolo,bdnpr,0.036138666666666666
2017-12-01,marco,bdnpr,1.1303587916666666
2017-12-01,serenella,bdnpr,0.01437107625
2017-12-01,foscolo,misure,0.8
2017-12-01,marco,misure,161
2017-12-01,serenella,misure,0.1
2017-12-02,foscolo,base,0.21068333333333333
2017-12-02,marco,base,0.4601352475
2017-12-02,serenella,base,0.005646338291666667
2017-12-02,foscolo,bdnpr,0.18825745833333335
2017-12-02,marco,bdnpr,0.40327651458333336
2017-12-02,serenella,bdnpr,0.00623343125
2017-12-02,foscolo,misure,13.9
2017-12-02,marco,misure,26.2
2017-12-02,serenella,misure,0.2
2017-12-03,foscolo,base,0.19991954541666668
2017-12-03,marco,base,0.9997203333333333
2017-12-03,serenella,base,0.007278307083333333
2017-12-03,foscolo,bdnpr,0.25277282125
2017-12-03,marco,bdnpr,1.2554817208333333
2017-12-03,serenella,bdnpr,0.0046419125
2017-12-03,foscolo,misure,4.6
2017-12-03,marco,misure,968.4
2017-12-03,serenella,misure,0.1
2017-12-04,foscolo,base,0.23931709166666668
2017-12-04,marco,base,1.3142508000000002
2017-12-04,serenella,base,0.16822483649999997
2017-12-04,foscolo,bdnpr,0.24809035416666667
2017-12-04,marco,bdnpr,1.5257061208333333
2017-12-04,serenella,bdnpr,0.07376150025
2017-12-04,foscolo,misure,5.9
2017-12-04,marco,misure,NA
2017-12-04,serenella,misure,1.1
2017-12-05,foscolo,base,0.6417247916666666
2017-12-05,marco,base,0.9789651041666666
2017-12-05,serenella,base,0.6589218307333333
2017-12-05,foscolo,bdnpr,0.743947
2017-12-05,marco,bdnpr,0.9496618333333333
2017-12-05,serenella,bdnpr,0.5838285690333334
2017-12-05,foscolo,misure,9.2
2017-12-05,marco,misure,NA
2017-12-05,serenella,misure,4.1
2017-12-06,foscolo,base,1.2685981365875
2017-12-06,marco,base,1.1874639183791666
2017-12-06,serenella,base,0.04981737433333334
2017-12-06,foscolo,bdnpr,5.9541108871583335
2017-12-06,marco,bdnpr,1.8064361890416667
2017-12-06,serenella,bdnpr,0.03597961458333333
2017-12-06,foscolo,misure,53
2017-12-06,marco,misure,80.9
2017-12-06,serenella,misure,4
2017-12-07,foscolo,base,1.2084641916666667
2017-12-07,marco,base,0.97682968375
2017-12-07,serenella,base,0.09131186362291667
2017-12-07,foscolo,bdnpr,2.33292898
2017-12-07,marco,bdnpr,0.7365041893333334
2017-12-07,serenella,bdnpr,0.06416414965
2017-12-07,foscolo,misure,16.2
2017-12-07,marco,misure,19.2
2017-12-07,serenella,misure,1.4
2017-12-08,foscolo,base,0.08522718833333333
2017-12-08,marco,base,2.408562916666667
2017-12-08,serenella,base,3.331779677e-4
2017-12-08,foscolo,bdnpr,0.04588378375
2017-12-08,marco,bdnpr,2.929619300083333
2017-12-08,serenella,bdnpr,2.6978528962499996e-4
2017-12-08,foscolo,misure,1.8
2017-12-08,marco,misure,11.2
2017-12-08,serenella,misure,0.6
2017-12-09,foscolo,base,0.17704091631250002
2017-12-09,marco,base,0.33784731175000005
2017-12-09,serenella,base,0.0014305958333333333
2017-12-09,foscolo,bdnpr,0.18465178517333333
2017-12-09,marco,bdnpr,0.3662960775
2017-12-09,serenella,bdnpr,8.91049625e-4
2017-12-09,foscolo,misure,1.2
2017-12-09,marco,misure,3.8
2017-12-09,serenella,misure,0.4
2017-12-10,foscolo,base,0.14904536000000002
2017-12-10,marco,base,1.6366332875
2017-12-10,serenella,base,4.774082333333333e-4
2017-12-10,foscolo,bdnpr,0.10041354583333333
2017-12-10,marco,bdnpr,2.81413065
2017-12-10,serenella,bdnpr,4.1451821125e-4
2017-12-10,foscolo,misure,1
2017-12-10,marco,misure,1551.7
2017-12-10,serenella,misure,0.8
2017-12-11,foscolo,base,0.2823393869625
2017-12-11,marco,base,0.9501759608333333
2017-12-11,serenella,base,0.0011059372999999999
2017-12-11,foscolo,bdnpr,0.32233777674999997
2017-12-11,marco,bdnpr,1.4297442
2017-12-11,serenella,bdnpr,0.0021767808375
2017-12-11,foscolo,misure,49.2
2017-12-11,marco,misure,58.7
2017-12-11,serenella,misure,0.3
2017-12-12,foscolo,base,1.2193674166666668
2017-12-12,marco,base,1.7353532608458333
2017-12-12,serenella,base,0.05681870604166667
2017-12-12,foscolo,bdnpr,1.3526231666666668
2017-12-12,marco,bdnpr,8.025053227583333
2017-12-12,serenella,bdnpr,0.047391784254166666
2017-12-12,foscolo,misure,118.2
2017-12-12,marco,misure,112.4
2017-12-12,serenella,misure,13
2017-12-13,foscolo,base,0.405469575
2017-12-13,marco,base,1.6354688333333334
2017-12-13,serenella,base,0.023754082604166667
2017-12-13,foscolo,bdnpr,0.44813385837499997
2017-12-13,marco,bdnpr,2.3614056249999997
2017-12-13,serenella,bdnpr,0.026862305083333333
2017-12-13,foscolo,misure,18.7
2017-12-13,marco,misure,909.5
2017-12-13,serenella,misure,2.1
2017-12-14,foscolo,base,0.6816972416666667
2017-12-14,marco,base,2.4471312725000005
2017-12-14,serenella,base,0.31905895303333337
2017-12-14,foscolo,bdnpr,1.054681425
2017-12-14,marco,bdnpr,3.1699126
2017-12-14,serenella,bdnpr,0.3778549364625
2017-12-14,foscolo,misure,37.9
2017-12-14,marco,misure,256.2
2017-12-14,serenella,misure,2.4
2017-12-15,foscolo,base,0.59884768825
2017-12-15,marco,base,1.4587456666666667
2017-12-15,serenella,base,0.00942744066175
2017-12-15,foscolo,bdnpr,1.4172097225
2017-12-15,marco,bdnpr,1.119322375
2017-12-15,serenella,bdnpr,0.00911476636375
2017-12-15,foscolo,misure,10
2017-12-15,marco,misure,64.8
2017-12-15,serenella,misure,0.2
2017-12-16,foscolo,base,0.127407266125
2017-12-16,marco,base,0.37176028341666667
2017-12-16,serenella,base,4.0093870666666663e-4
2017-12-16,foscolo,bdnpr,0.11939983160416667
2017-12-16,marco,bdnpr,0.6490332122666667
2017-12-16,serenella,bdnpr,3.653123333333333e-4
2017-12-16,foscolo,misure,2
2017-12-16,marco,misure,3.7
2017-12-16,serenella,misure,0.4
2017-12-17,foscolo,base,0.20702520337916666
2017-12-17,marco,base,0.9757540887499999
2017-12-17,serenella,base,0.015707570795833334
2017-12-17,foscolo,bdnpr,0.1433059574541667
2017-12-17,marco,bdnpr,1.2397528121999999
2017-12-17,serenella,bdnpr,0.013955118329166667
2017-12-17,foscolo,misure,1.1
2017-12-17,marco,misure,1155.1
2017-12-17,serenella,misure,0.3
2017-12-18,foscolo,base,0.09849629462500001
2017-12-18,marco,base,1.7760628428583334
2017-12-18,serenella,base,6.870375000000001e-6
2017-12-18,foscolo,bdnpr,0.10286424785416666
2017-12-18,marco,bdnpr,2.6536069845833334
2017-12-18,serenella,bdnpr,1.4401750000000001e-6
2017-12-18,foscolo,misure,11.4
2017-12-18,marco,misure,136.4
2017-12-18,serenella,misure,8.2
2017-12-19,foscolo,base,0.17867446325
2017-12-19,marco,base,2.379454709625
2017-12-19,serenella,base,0.4554985625466667
2017-12-19,foscolo,bdnpr,0.09277507995833334
2017-12-19,marco,bdnpr,3.285443006375
2017-12-19,serenella,bdnpr,0.21510564005675
2017-12-19,foscolo,misure,31.8
2017-12-19,marco,misure,85.7
2017-12-19,serenella,misure,0.7
2017-12-20,foscolo,base,0.6860274885416667
2017-12-20,marco,base,1.4552946833333333
2017-12-20,serenella,base,1.5181996708333334e-4
2017-12-20,foscolo,bdnpr,0.5224545133333334
2017-12-20,marco,bdnpr,3.522300393175
2017-12-20,serenella,bdnpr,1.5133292125e-4
2017-12-20,foscolo,misure,1
2017-12-20,marco,misure,1
2017-12-20,serenella,misure,130.7
2017-12-21,foscolo,base,0.6689301181291667
2017-12-21,marco,base,0.8514255291666667
2017-12-21,serenella,base,0.049853844583333334
2017-12-21,foscolo,bdnpr,0.9541076487916667
2017-12-21,marco,bdnpr,1.3466470904166667
2017-12-21,serenella,bdnpr,0.02914671041666667
2017-12-21,foscolo,misure,3.8
2017-12-21,marco,misure,9
2017-12-21,serenella,misure,1.6
2017-12-22,foscolo,base,0.5547836223958333
2017-12-22,marco,base,0.4657860958333333
2017-12-22,serenella,base,0.09879874166666668
2017-12-22,foscolo,bdnpr,0.7415551032583334
2017-12-22,marco,bdnpr,0.5153175
2017-12-22,serenella,bdnpr,0.059266375
2017-12-22,foscolo,misure,41.4
2017-12-22,marco,misure,16.5
2017-12-22,serenella,misure,1.8
2017-12-23,foscolo,base,0.0177472712875
2017-12-23,marco,base,0.1899864496875
2017-12-23,serenella,base,0.009605458333333334
2017-12-23,foscolo,bdnpr,0.010587209643750001
2017-12-23,marco,bdnpr,0.2907501786579167
2017-12-23,serenella,bdnpr,0.005926041666666666
2017-12-23,foscolo,misure,1.4
2017-12-23,marco,misure,2.3
2017-12-23,serenella,misure,1.3
2017-12-24,foscolo,base,0.07445132297000001
2017-12-24,marco,base,0.1484983064125
2017-12-24,serenella,base,0.013913897063791668
2017-12-24,foscolo,bdnpr,0.0976278463125
2017-12-24,marco,bdnpr,0.0998196305625
2017-12-24,serenella,bdnpr,0.009802840416666665
2017-12-24,foscolo,misure,NA
2017-12-24,marco,misure,1.6
2017-12-24,serenella,misure,1.1
2017-12-25,foscolo,base,0.034539939908166666
2017-12-25,marco,base,0.016547527042083333
2017-12-25,serenella,base,0.0021532225
2017-12-25,foscolo,bdnpr,0.03524049563750001
2017-12-25,marco,bdnpr,0.017669432324166668
2017-12-25,serenella,bdnpr,0.0018487170833333332
2017-12-25,foscolo,misure,NA
2017-12-25,marco,misure,1
2017-12-25,serenella,misure,0.7
2017-12-26,foscolo,base,0
2017-12-26,marco,base,0
2017-12-26,serenella,base,0
2017-12-26,foscolo,bdnpr,0
2017-12-26,marco,bdnpr,0
2017-12-26,serenella,bdnpr,0
2017-12-26,foscolo,misure,NA
2017-12-26,marco,misure,0.8
2017-12-26,serenella,misure,0.4
2017-12-27,foscolo,base,0
2017-12-27,marco,base,0
2017-12-27,serenella,base,9.098458333333333e-5
2017-12-27,foscolo,bdnpr,0
2017-12-27,marco,bdnpr,0
2017-12-27,serenella,bdnpr,4.617583333333333e-4
2017-12-27,foscolo,misure,NA
2017-12-27,marco,misure,0.5
2017-12-27,serenella,misure,0.3
2017-12-28,foscolo,base,0
2017-12-28,marco,base,0
2017-12-28,serenella,base,0
2017-12-28,foscolo,bdnpr,0
2017-12-28,marco,bdnpr,0
2017-12-28,serenella,bdnpr,0
2017-12-28,foscolo,misure,NA
2017-12-28,marco,misure,3.7
2017-12-28,serenella,misure,6.1
2017-12-29,foscolo,base,0.40711352708333337
2017-12-29,marco,base,0.005735829166666667
2017-12-29,serenella,base,0
2017-12-29,foscolo,bdnpr,0.23361289333333335
2017-12-29,marco,bdnpr,0.008239224166666666
2017-12-29,serenella,bdnpr,0
2017-12-29,foscolo,misure,NA
2017-12-29,marco,misure,1.7
2017-12-29,serenella,misure,NA
2017-12-30,foscolo,base,0.09031318647500002
2017-12-30,marco,base,0.08630927625
2017-12-30,serenella,base,1.1511250000000002e-9
2017-12-30,foscolo,bdnpr,0.03561915827770834
2017-12-30,marco,bdnpr,0.06937418017500001
2017-12-30,serenella,bdnpr,1.951875e-9
2017-12-30,foscolo,misure,1.2
2017-12-30,marco,misure,19.1
2017-12-30,serenella,misure,NA
2017-12-31,foscolo,base,0.006892818735
2017-12-31,marco,base,0.05649651708333333
2017-12-31,serenella,base,4.184193041666667e-4
2017-12-31,foscolo,bdnpr,0.008301945629166666
2017-12-31,marco,bdnpr,0.06045396833333334
2017-12-31,serenella,bdnpr,3.311620916666667e-4
2017-12-31,foscolo,misure,1.2
2017-12-31,marco,misure,3.3
2017-12-31,serenella,misure,NA
