 TIME-SERIES Output  --------  CD            1

       24   HOUR Average  CONCENTRATION Values at Selected Receptors  (ng/m**3)    
       19   Receptors are Included

           Type:          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC          DISC
             ix:             1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19
             iy:             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0             0
          x(km):  7.622535E+02  7.591506E+02  7.595540E+02  7.596582E+02  7.607296E+02  7.603329E+02  7.632098E+02  7.547098E+02  7.623080E+02  7.616960E+02  7.592340E+02  7.616890E+02  7.627260E+02  7.618500E+02  7.666250E+02  7.624520E+02  7.619000E+02  7.615391E+02  7.622211E+02
          y(km):  5.039009E+03  5.035878E+03  5.036229E+03  5.037022E+03  5.036927E+03  5.035513E+03  5.035802E+03  5.043271E+03  5.038811E+03  5.038194E+03  5.036217E+03  5.039540E+03  5.039480E+03  5.038547E+03  5.042926E+03  5.039252E+03  5.038891E+03  5.039149E+03  5.038771E+03

 YYYY JDY HHMM (START time) 

 2017 243 0000    0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2017 244 0000    0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2017 245 0000    0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2017 246 0000    0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
 2017 247 0000    0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00  0.000000E+00
