 Timeseries at gridpoint ( 11 , 9 )
 YEAR MONTH   DAY  HOUR     WS        WD         T        W         PG         U*        Lmo   Prec.Rate Mix.Hgt  
                           (m/s)     (deg)      (K)     (cm/s)     class     (m/s)      (m)     (mm/hr)     (m)   
                         Layer 1   Layer 1   Layer 1   Layer 1   Layer
 2022     1     7    4      3.29     42.44    277.87      0.02      6.00      0.51    202.19      0.00    404.96
 2022     1     7    5      3.34     29.21    277.80      0.13      6.00      0.52    209.29      0.00    415.60
 2022     1     7    6      3.21     26.75    277.73      0.06      6.00      0.49    189.11      0.00    385.20
 2022     1     7    7      2.97     25.99    277.57      0.09      6.00      0.44    155.08      0.00    331.98
 2022     1     7    8      3.19     27.84    277.50      0.18      6.00      0.49    186.46      0.00    381.23
 2022     1     7    9      3.05     28.04    277.74      0.11      4.00      0.46    167.20      0.00    351.21
 2022     1     7   10      3.84     27.63    278.22      0.18      4.00      0.66  -1268.11      0.00    532.09
 2022     1     7   11      3.77     36.31    278.77      0.07      3.00      0.66   -521.97      0.00    761.28
 2022     1     7   12      3.61     37.93    279.06      0.03      3.00      0.63   -351.20      0.00   1158.34
 2022     1     7   13      3.50     49.73    279.21     -0.11      3.00      0.62   -308.07      0.00   1033.60
 2022     1     7   14      3.12     40.97    279.35     -0.05      3.00      0.55   -258.91      0.00   1075.09
 2022     1     7   15      2.58     39.35    279.37      0.00      3.00      0.46   -236.17      0.00   1085.20
 2022     1     7   16      2.04     41.31    279.25      0.02      4.00      0.35   -625.29      0.00   1021.90
 2022     1     7   17      1.62     10.86    278.73      0.15      3.00      0.14     19.86      0.00     65.85
 2022     1     7   18      1.05     23.54    278.06      0.15      6.00      0.09     19.86      0.00     53.22
 2022     1     7   19      1.10    320.98    277.29      0.13      6.00      0.09     19.86      0.00     54.30
 2022     1     7   20      1.57    334.04    277.32      0.19      6.00      0.13     19.86      0.00     64.86
 2022     1     7   21      1.71     21.00    277.70      0.07      6.00      0.14     19.86      0.00     67.84
 2022     1     7   22      2.40     14.83    277.60      0.09      6.00      0.33     84.96      0.00    211.40
 2022     1     7   23      2.09      8.75    277.51      0.09      6.00      0.25     50.57      0.00    143.27
 2022     1     8    0      1.80      9.13    277.41      0.02      6.00      0.15     19.86      0.00     69.49
 2022     1     8    1      0.37    116.55    278.04     -0.45      6.00      0.05     27.81      0.00     50.00
 2022     1     8    2      1.30     45.91    277.51     -0.09      6.00      0.11     19.86      0.00     59.11
 2022     1     8    3      1.48    349.64    276.54      0.03      6.00      0.12     19.86      0.00     62.98
 2022     1     8    4      1.48    348.11    276.46      0.02      6.00      0.13     19.87      0.00     63.06
 2022     1     8    5      1.32    342.25    276.35      0.09      6.00      0.11     19.86      0.00     59.60
 2022     1     8    6      1.58    340.18    276.22      0.11      6.00      0.13     19.86      0.00     65.11
 2022     1     8    7      1.73      2.49    276.62      0.04      6.00      0.15     19.87      0.00     68.26
 2022     1     8    8      1.53      4.42    276.71      0.02      6.00      0.13     19.86      0.00     64.04
 2022     1     8    9      1.36      9.00    276.95      0.01      3.00      0.12     19.86      0.00     60.46
 2022     1     8   10      1.25    351.76    277.48     -0.06      3.00      0.25    -65.74      0.00    205.10
 2022     1     8   11      1.41    354.46    278.14      0.08      2.00      0.29    -43.84      0.00    369.27
 2022     1     8   12      1.62    310.32    278.68      0.13      2.00      0.33    -47.95      0.00    501.11
 2022     1     8   13      2.13    274.55    278.84      0.04      3.00      0.41    -87.15      0.00    616.47
 2022     1     8   14      1.71    278.15    279.12      0.28      2.00      0.34    -58.11      0.00    690.92
 2022     1     8   15      1.92    270.23    279.17      0.13      3.00      0.36   -109.87      0.00    723.66
 2022     1     8   16      1.74    275.63    279.08      0.04      3.00      0.30   -503.59      0.00    658.12
 2022     1     8   17      1.53    279.76    278.48      0.14      3.00      0.13     19.86      0.00     64.19
 2022     1     8   18      1.55    248.26    277.55      0.09      6.00      0.13     19.86      0.00     64.49
